Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento)
(s);(mm);(kN);(MPa);(%)
"452,7";"7,5";"10,2";"234,1";"7,5"
"452,8";"7,5";"10,2";"234,2";"7,5"
"452,8";"7,5";"10,2";"234,2";"7,5"
"452,8";"7,5";"10,2";"234,3";"7,5"
"452,8";"7,5";"10,2";"234,4";"7,5"
"452,8";"7,5";"10,2";"234,5";"7,5"
"452,9";"7,5";"10,2";"234,6";"7,5"
"452,9";"7,5";"10,2";"234,7";"7,5"
"452,9";"7,5";"10,2";"234,8";"7,5"
"452,9";"7,5";"10,2";"234,9";"7,5"
"452,9";"7,5";"10,2";"235,0";"7,5"
"453,0";"7,5";"10,2";"235,0";"7,5"
"453,0";"7,5";"10,2";"235,1";"7,5"
"453,0";"7,5";"10,2";"235,2";"7,5"
"453,0";"7,5";"10,2";"235,3";"7,5"
"453,0";"7,5";"10,2";"235,3";"7,5"
"453,1";"7,6";"10,2";"235,3";"7,6"
"453,1";"7,6";"10,2";"235,4";"7,6"
"453,1";"7,6";"10,2";"235,4";"7,6"
"453,1";"7,6";"10,2";"235,4";"7,6"
"453,1";"7,6";"10,2";"235,4";"7,6"
"453,2";"7,6";"10,2";"235,4";"7,6"
"453,2";"7,6";"10,2";"235,3";"7,6"
"453,2";"7,6";"10,2";"235,2";"7,6"
"453,2";"7,6";"10,2";"235,1";"7,6"
"453,2";"7,6";"10,2";"234,9";"7,6"
"453,3";"7,6";"10,2";"234,7";"7,6"
"453,3";"7,6";"10,2";"234,4";"7,6"
"453,3";"7,6";"10,2";"234,1";"7,6"
"453,3";"7,6";"10,1";"233,8";"7,6"
"453,3";"7,6";"10,1";"233,5";"7,6"
"453,4";"7,6";"10,1";"233,3";"7,6"
"453,4";"7,6";"10,1";"233,1";"7,6"
"453,4";"7,6";"10,1";"232,9";"7,6"
"453,4";"7,6";"10,1";"232,8";"7,6"
"453,4";"7,6";"10,1";"232,7";"7,6"
"453,5";"7,6";"10,1";"232,6";"7,6"
"453,5";"7,6";"10,1";"232,6";"7,6"
"453,5";"7,6";"10,1";"232,6";"7,6"
"453,5";"7,6";"10,1";"232,6";"7,6"
"453,5";"7,6";"10,1";"232,6";"7,6"
"453,6";"7,6";"10,1";"232,7";"7,6"
"453,6";"7,6";"10,1";"232,7";"7,6"
"453,6";"7,6";"10,1";"232,7";"7,6"
"453,6";"7,6";"10,1";"232,8";"7,6"
"453,6";"7,6";"10,1";"232,8";"7,6"
"453,7";"7,6";"10,1";"232,9";"7,6"
"453,7";"7,6";"10,1";"232,9";"7,6"
"453,7";"7,6";"10,1";"233,0";"7,6"
"453,7";"7,6";"10,1";"233,0";"7,6"
"453,7";"7,6";"10,1";"233,1";"7,6"
"453,8";"7,6";"10,1";"233,2";"7,6"
"453,8";"7,6";"10,1";"233,3";"7,6"
"453,8";"7,6";"10,1";"233,4";"7,6"
"453,8";"7,6";"10,1";"233,5";"7,6"
"453,8";"7,6";"10,1";"233,6";"7,6"
"453,9";"7,6";"10,1";"233,7";"7,6"
"453,9";"7,6";"10,1";"233,8";"7,6"
"453,9";"7,6";"10,1";"233,8";"7,6"
"453,9";"7,6";"10,1";"233,9";"7,6"
"453,9";"7,6";"10,1";"234,0";"7,6"
"454,0";"7,6";"10,2";"234,1";"7,6"
"454,0";"7,6";"10,2";"234,1";"7,6"
"454,0";"7,6";"10,2";"234,2";"7,6"
"454,0";"7,6";"10,2";"234,3";"7,6"
"454,0";"7,6";"10,2";"234,4";"7,6"
"454,1";"7,6";"10,2";"234,5";"7,6"
"454,1";"7,6";"10,2";"234,5";"7,6"
"454,1";"7,6";"10,2";"234,6";"7,6"
"454,1";"7,6";"10,2";"234,7";"7,6"
"454,1";"7,6";"10,2";"234,8";"7,6"
"454,2";"7,6";"10,2";"234,9";"7,6"
"454,2";"7,6";"10,2";"234,9";"7,6"
"454,2";"7,6";"10,2";"235,0";"7,6"
"454,2";"7,6";"10,2";"235,0";"7,6"
"454,2";"7,6";"10,2";"235,1";"7,6"
"454,3";"7,6";"10,2";"235,1";"7,6"
"454,3";"7,6";"10,2";"235,1";"7,6"
"454,3";"7,6";"10,2";"235,1";"7,6"
"454,3";"7,6";"10,2";"235,1";"7,6"
"454,3";"7,6";"10,2";"235,1";"7,6"
"454,4";"7,6";"10,2";"235,1";"7,6"
"454,4";"7,6";"10,2";"235,0";"7,6"
"454,4";"7,6";"10,2";"234,9";"7,6"
"454,4";"7,6";"10,2";"234,8";"7,6"
"454,4";"7,6";"10,2";"234,6";"7,6"
"454,5";"7,6";"10,2";"234,4";"7,6"
"454,5";"7,6";"10,2";"234,1";"7,6"
"454,5";"7,6";"10,1";"233,7";"7,6"
"454,5";"7,6";"10,1";"233,3";"7,6"
"454,5";"7,6";"10,1";"232,9";"7,6"
"454,6";"7,6";"10,1";"232,6";"7,6"
"454,6";"7,6";"10,1";"232,3";"7,6"
"454,6";"7,6";"10,1";"232,2";"7,6"
"454,6";"7,6";"10,1";"232,1";"7,6"
"454,6";"7,6";"10,1";"232,0";"7,6"
"454,7";"7,6";"10,1";"232,0";"7,6"
"454,7";"7,6";"10,1";"232,0";"7,6"
"454,7";"7,6";"10,1";"232,1";"7,6"
"454,7";"7,6";"10,1";"232,1";"7,6"
"454,7";"7,6";"10,1";"232,2";"7,6"
"454,8";"7,6";"10,1";"232,2";"7,6"
"454,8";"7,6";"10,1";"232,3";"7,6"
"454,8";"7,6";"10,1";"232,3";"7,6"
"454,8";"7,6";"10,1";"232,4";"7,6"
"454,8";"7,6";"10,1";"232,4";"7,6"
"454,9";"7,6";"10,1";"232,5";"7,6"
"454,9";"7,6";"10,1";"232,6";"7,6"
"454,9";"7,6";"10,1";"232,7";"7,6"
"454,9";"7,6";"10,1";"232,8";"7,6"
"454,9";"7,6";"10,1";"232,9";"7,6"
"455,0";"7,6";"10,1";"233,0";"7,6"
"455,0";"7,6";"10,1";"233,1";"7,6"
"455,0";"7,6";"10,1";"233,2";"7,6"
"455,0";"7,6";"10,1";"233,3";"7,6"
"455,0";"7,6";"10,1";"233,4";"7,6"
"455,1";"7,6";"10,1";"233,5";"7,6"
"455,1";"7,6";"10,1";"233,6";"7,6"
"455,1";"7,6";"10,1";"233,7";"7,6"
"455,1";"7,6";"10,1";"233,8";"7,6"
"455,1";"7,6";"10,1";"233,8";"7,6"
"455,2";"7,6";"10,1";"233,9";"7,6"
"455,2";"7,6";"10,2";"234,0";"7,6"
"455,2";"7,6";"10,2";"234,1";"7,6"
"455,2";"7,6";"10,2";"234,2";"7,6"
"455,2";"7,6";"10,2";"234,3";"7,6"
"455,3";"7,6";"10,2";"234,5";"7,6"
"455,3";"7,6";"10,2";"234,6";"7,6"
"455,3";"7,6";"10,2";"234,6";"7,6"
"455,3";"7,6";"10,2";"234,7";"7,6"
"455,3";"7,6";"10,2";"234,8";"7,6"
"455,4";"7,6";"10,2";"234,9";"7,6"
"455,4";"7,6";"10,2";"234,9";"7,6"
"455,4";"7,6";"10,2";"235,0";"7,6"
"455,4";"7,6";"10,2";"235,0";"7,6"
"455,4";"7,6";"10,2";"235,1";"7,6"
"455,5";"7,6";"10,2";"235,1";"7,6"
"455,5";"7,6";"10,2";"235,1";"7,6"
"455,5";"7,6";"10,2";"235,1";"7,6"
"455,5";"7,6";"10,2";"235,1";"7,6"
"455,5";"7,6";"10,2";"235,1";"7,6"
"455,6";"7,6";"10,2";"234,9";"7,6"
"455,6";"7,6";"10,2";"234,8";"7,6"
"455,6";"7,6";"10,2";"234,5";"7,6"
"455,6";"7,6";"10,2";"234,2";"7,6"
"455,6";"7,6";"10,1";"233,9";"7,6"
"455,7";"7,6";"10,1";"233,6";"7,6"
"455,7";"7,6";"10,1";"233,4";"7,6"
"455,7";"7,6";"10,1";"233,2";"7,6"
"455,7";"7,6";"10,1";"233,0";"7,6"
"455,7";"7,6";"10,1";"232,9";"7,6"
"455,8";"7,6";"10,1";"232,8";"7,6"
"455,8";"7,6";"10,1";"232,8";"7,6"
"455,8";"7,6";"10,1";"232,8";"7,6"
"455,8";"7,6";"10,1";"232,8";"7,6"
"455,8";"7,6";"10,1";"232,8";"7,6"
"455,9";"7,6";"10,1";"232,8";"7,6"
"455,9";"7,6";"10,1";"232,8";"7,6"
"455,9";"7,6";"10,1";"232,8";"7,6"
"455,9";"7,6";"10,1";"232,9";"7,6"
"455,9";"7,6";"10,1";"232,9";"7,6"
"456,0";"7,6";"10,1";"232,9";"7,6"
"456,0";"7,6";"10,1";"232,9";"7,6"
"456,0";"7,6";"10,1";"233,0";"7,6"
"456,0";"7,6";"10,1";"233,0";"7,6"
"456,0";"7,6";"10,1";"233,1";"7,6"
"456,1";"7,6";"10,1";"233,1";"7,6"
"456,1";"7,6";"10,1";"233,2";"7,6"
"456,1";"7,6";"10,1";"233,3";"7,6"
"456,1";"7,6";"10,1";"233,3";"7,6"
"456,1";"7,6";"10,1";"233,4";"7,6"
"456,2";"7,6";"10,1";"233,5";"7,6"
"456,2";"7,6";"10,1";"233,5";"7,6"
"456,2";"7,6";"10,1";"233,6";"7,6"
"456,2";"7,6";"10,1";"233,7";"7,6"
"456,2";"7,6";"10,1";"233,7";"7,6"
"456,3";"7,6";"10,1";"233,8";"7,6"
"456,3";"7,6";"10,1";"233,8";"7,6"
"456,3";"7,6";"10,1";"233,9";"7,6"
"456,3";"7,6";"10,1";"233,9";"7,6"
"456,3";"7,6";"10,1";"234,0";"7,6"
"456,4";"7,6";"10,1";"234,0";"7,6"
"456,4";"7,6";"10,2";"234,1";"7,6"
"456,4";"7,6";"10,2";"234,1";"7,6"
"456,4";"7,6";"10,2";"234,2";"7,6"
"456,4";"7,6";"10,2";"234,2";"7,6"
"456,5";"7,6";"10,2";"234,3";"7,6"
"456,5";"7,6";"10,2";"234,3";"7,6"
"456,5";"7,6";"10,2";"234,3";"7,6"
"456,5";"7,6";"10,2";"234,3";"7,6"
"456,5";"7,6";"10,2";"234,3";"7,6"
"456,6";"7,6";"10,2";"234,2";"7,6"
"456,6";"7,6";"10,2";"234,2";"7,6"
"456,6";"7,6";"10,2";"234,1";"7,6"
"456,6";"7,6";"10,1";"234,0";"7,6"
"456,6";"7,6";"10,1";"233,9";"7,6"
"456,7";"7,6";"10,1";"233,8";"7,6"
"456,7";"7,6";"10,1";"233,7";"7,6"
"456,7";"7,6";"10,1";"233,6";"7,6"
"456,7";"7,6";"10,1";"233,4";"7,6"
"456,7";"7,6";"10,1";"233,2";"7,6"
"456,8";"7,6";"10,1";"233,1";"7,6"
"456,8";"7,6";"10,1";"232,9";"7,6"
"456,8";"7,6";"10,1";"232,7";"7,6"
"456,8";"7,6";"10,1";"232,6";"7,6"
"456,8";"7,6";"10,1";"232,5";"7,6"
"456,9";"7,6";"10,1";"232,4";"7,6"
"456,9";"7,6";"10,1";"232,3";"7,6"
"456,9";"7,6";"10,1";"232,3";"7,6"
"456,9";"7,6";"10,1";"232,2";"7,6"
"456,9";"7,6";"10,1";"232,2";"7,6"
"457,0";"7,6";"10,1";"232,3";"7,6"
"457,0";"7,6";"10,1";"232,3";"7,6"
"457,0";"7,6";"10,1";"232,4";"7,6"
"457,0";"7,6";"10,1";"232,4";"7,6"
"457,0";"7,6";"10,1";"232,5";"7,6"
"457,1";"7,6";"10,1";"232,6";"7,6"
"457,1";"7,6";"10,1";"232,6";"7,6"
"457,1";"7,6";"10,1";"232,7";"7,6"
"457,1";"7,6";"10,1";"232,7";"7,6"
"457,1";"7,6";"10,1";"232,8";"7,6"
"457,2";"7,6";"10,1";"232,9";"7,6"
"457,2";"7,6";"10,1";"233,0";"7,6"
"457,2";"7,6";"10,1";"233,0";"7,6"
"457,2";"7,6";"10,1";"233,1";"7,6"
"457,2";"7,6";"10,1";"233,2";"7,6"
"457,3";"7,6";"10,1";"233,3";"7,6"
"457,3";"7,6";"10,1";"233,4";"7,6"
"457,3";"7,6";"10,1";"233,5";"7,6"
"457,3";"7,6";"10,1";"233,6";"7,6"
"457,3";"7,6";"10,1";"233,7";"7,6"
"457,4";"7,6";"10,1";"233,8";"7,6"
"457,4";"7,6";"10,1";"233,9";"7,6"
"457,4";"7,6";"10,1";"233,9";"7,6"
"457,4";"7,6";"10,1";"234,0";"7,6"
"457,4";"7,6";"10,2";"234,1";"7,6"
"457,5";"7,6";"10,2";"234,2";"7,6"
"457,5";"7,6";"10,2";"234,2";"7,6"
"457,5";"7,6";"10,2";"234,3";"7,6"
"457,5";"7,6";"10,2";"234,4";"7,6"
"457,5";"7,6";"10,2";"234,4";"7,6"
"457,6";"7,6";"10,2";"234,5";"7,6"
"457,6";"7,6";"10,2";"234,6";"7,6"
"457,6";"7,6";"10,2";"234,6";"7,6"
"457,6";"7,6";"10,2";"234,7";"7,6"
"457,6";"7,6";"10,2";"234,7";"7,6"
"457,7";"7,6";"10,2";"234,6";"7,6"
"457,7";"7,6";"10,2";"234,6";"7,6"
"457,7";"7,6";"10,2";"234,5";"7,6"
"457,7";"7,6";"10,2";"234,3";"7,6"
"457,7";"7,6";"10,2";"234,1";"7,6"
"457,8";"7,6";"10,1";"233,9";"7,6"
"457,8";"7,6";"10,1";"233,6";"7,6"
"457,8";"7,6";"10,1";"233,3";"7,6"
"457,8";"7,6";"10,1";"233,1";"7,6"
"457,8";"7,6";"10,1";"232,9";"7,6"
"457,9";"7,6";"10,1";"232,7";"7,6"
"457,9";"7,6";"10,1";"232,6";"7,6"
"457,9";"7,6";"10,1";"232,5";"7,6"
"457,9";"7,6";"10,1";"232,4";"7,6"
"457,9";"7,6";"10,1";"232,3";"7,6"
"458,0";"7,6";"10,1";"232,2";"7,6"
"458,0";"7,6";"10,1";"232,2";"7,6"
"458,0";"7,6";"10,1";"232,2";"7,6"
"458,0";"7,6";"10,1";"232,1";"7,6"
"458,0";"7,6";"10,1";"232,1";"7,6"
"458,1";"7,6";"10,1";"232,1";"7,6"
"458,1";"7,6";"10,1";"232,2";"7,6"
"458,1";"7,6";"10,1";"232,2";"7,6"
"458,1";"7,6";"10,1";"232,3";"7,6"
"458,1";"7,6";"10,1";"232,3";"7,6"
"458,2";"7,6";"10,1";"232,4";"7,6"
"458,2";"7,6";"10,1";"232,5";"7,6"
"458,2";"7,6";"10,1";"232,5";"7,6"
"458,2";"7,6";"10,1";"232,6";"7,6"
"458,2";"7,6";"10,1";"232,7";"7,6"
"458,3";"7,6";"10,1";"232,8";"7,6"
"458,3";"7,6";"10,1";"232,8";"7,6"
"458,3";"7,6";"10,1";"232,9";"7,6"
"458,3";"7,6";"10,1";"233,0";"7,6"
"458,3";"7,6";"10,1";"233,0";"7,6"
"458,4";"7,6";"10,1";"233,1";"7,6"
"458,4";"7,6";"10,1";"233,2";"7,6"
"458,4";"7,6";"10,1";"233,3";"7,6"
"458,4";"7,6";"10,1";"233,3";"7,6"
"458,4";"7,6";"10,1";"233,4";"7,6"
"458,5";"7,6";"10,1";"233,5";"7,6"
"458,5";"7,6";"10,1";"233,6";"7,6"
"458,5";"7,6";"10,1";"233,7";"7,6"
"458,5";"7,6";"10,1";"233,8";"7,6"
"458,5";"7,6";"10,1";"233,9";"7,6"
"458,6";"7,6";"10,1";"233,9";"7,6"
"458,6";"7,6";"10,1";"234,0";"7,6"
"458,6";"7,6";"10,2";"234,0";"7,6"
"458,6";"7,6";"10,2";"234,1";"7,6"
"458,6";"7,6";"10,2";"234,1";"7,6"
"458,7";"7,6";"10,2";"234,2";"7,6"
"458,7";"7,6";"10,2";"234,2";"7,6"
"458,7";"7,6";"10,2";"234,3";"7,6"
"458,7";"7,6";"10,2";"234,3";"7,6"
"458,7";"7,6";"10,2";"234,3";"7,6"
"458,8";"7,6";"10,2";"234,3";"7,6"
"458,8";"7,6";"10,2";"234,3";"7,6"
"458,8";"7,6";"10,2";"234,3";"7,6"
"458,8";"7,6";"10,2";"234,3";"7,6"
"458,8";"7,6";"10,2";"234,2";"7,6"
"458,9";"7,6";"10,2";"234,1";"7,6"
"458,9";"7,6";"10,1";"234,0";"7,6"
"458,9";"7,6";"10,1";"233,8";"7,6"
"458,9";"7,6";"10,1";"233,6";"7,6"
"458,9";"7,6";"10,1";"233,4";"7,6"
"459,0";"7,6";"10,1";"233,1";"7,6"
"459,0";"7,6";"10,1";"232,8";"7,6"
"459,0";"7,6";"10,1";"232,6";"7,6"
"459,0";"7,6";"10,1";"232,4";"7,6"
"459,0";"7,6";"10,1";"232,2";"7,6"
"459,1";"7,7";"10,1";"232,0";"7,7"
"459,1";"7,7";"10,1";"231,9";"7,7"
"459,1";"7,7";"10,1";"231,8";"7,7"
"459,1";"7,7";"10,0";"231,7";"7,7"
"459,1";"7,7";"10,0";"231,7";"7,7"
"459,2";"7,7";"10,0";"231,6";"7,7"
"459,2";"7,7";"10,0";"231,6";"7,7"
"459,2";"7,7";"10,0";"231,6";"7,7"
"459,2";"7,7";"10,0";"231,7";"7,7"
"459,2";"7,7";"10,0";"231,7";"7,7"
"459,3";"7,7";"10,1";"231,7";"7,7"
"459,3";"7,7";"10,1";"231,8";"7,7"
"459,3";"7,7";"10,1";"231,9";"7,7"
"459,3";"7,7";"10,1";"232,0";"7,7"
"459,3";"7,7";"10,1";"232,1";"7,7"
"459,4";"7,7";"10,1";"232,1";"7,7"
"459,4";"7,7";"10,1";"232,2";"7,7"
"459,4";"7,7";"10,1";"232,3";"7,7"
"459,4";"7,7";"10,1";"232,4";"7,7"
"459,4";"7,7";"10,1";"232,5";"7,7"
"459,5";"7,7";"10,1";"232,5";"7,7"
"459,5";"7,7";"10,1";"232,6";"7,7"
"459,5";"7,7";"10,1";"232,7";"7,7"
"459,5";"7,7";"10,1";"232,8";"7,7"
"459,5";"7,7";"10,1";"232,9";"7,7"
"459,6";"7,7";"10,1";"233,0";"7,7"
"459,6";"7,7";"10,1";"233,1";"7,7"
"459,6";"7,7";"10,1";"233,2";"7,7"
"459,6";"7,7";"10,1";"233,3";"7,7"
"459,6";"7,7";"10,1";"233,4";"7,7"
"459,7";"7,7";"10,1";"233,5";"7,7"
"459,7";"7,7";"10,1";"233,6";"7,7"
"459,7";"7,7";"10,1";"233,6";"7,7"
"459,7";"7,7";"10,1";"233,7";"7,7"
"459,7";"7,7";"10,1";"233,8";"7,7"
"459,8";"7,7";"10,1";"233,8";"7,7"
"459,8";"7,7";"10,1";"233,9";"7,7"
"459,8";"7,7";"10,1";"234,0";"7,7"
"459,8";"7,7";"10,1";"234,0";"7,7"
"459,8";"7,7";"10,2";"234,1";"7,7"
"459,9";"7,7";"10,2";"234,1";"7,7"
"459,9";"7,7";"10,2";"234,1";"7,7"
"459,9";"7,7";"10,2";"234,2";"7,7"
"459,9";"7,7";"10,2";"234,2";"7,7"
"459,9";"7,7";"10,2";"234,1";"7,7"
"460,0";"7,7";"10,1";"234,0";"7,7"
"460,0";"7,7";"10,1";"233,8";"7,7"
"460,0";"7,7";"10,1";"233,6";"7,7"
"460,0";"7,7";"10,1";"233,4";"7,7"
"460,0";"7,7";"10,1";"233,1";"7,7"
"460,1";"7,7";"10,1";"232,8";"7,7"
"460,1";"7,7";"10,1";"232,6";"7,7"
"460,1";"7,7";"10,1";"232,4";"7,7"
"460,1";"7,7";"10,1";"232,2";"7,7"
"460,1";"7,7";"10,1";"232,1";"7,7"
"460,2";"7,7";"10,1";"232,1";"7,7"
"460,2";"7,7";"10,1";"232,0";"7,7"
"460,2";"7,7";"10,1";"232,0";"7,7"
"460,2";"7,7";"10,1";"232,0";"7,7"
"460,2";"7,7";"10,1";"232,0";"7,7"
"460,3";"7,7";"10,1";"232,0";"7,7"
"460,3";"7,7";"10,1";"232,0";"7,7"
"460,3";"7,7";"10,1";"232,0";"7,7"
"460,3";"7,7";"10,1";"232,1";"7,7"
"460,3";"7,7";"10,1";"232,1";"7,7"
"460,4";"7,7";"10,1";"232,1";"7,7"
"460,4";"7,7";"10,1";"232,1";"7,7"
"460,4";"7,7";"10,1";"232,2";"7,7"
"460,4";"7,7";"10,1";"232,3";"7,7"
"460,4";"7,7";"10,1";"232,3";"7,7"
"460,5";"7,7";"10,1";"232,4";"7,7"
"460,5";"7,7";"10,1";"232,5";"7,7"
"460,5";"7,7";"10,1";"232,5";"7,7"
"460,5";"7,7";"10,1";"232,6";"7,7"
"460,5";"7,7";"10,1";"232,7";"7,7"
"460,6";"7,7";"10,1";"232,7";"7,7"
"460,6";"7,7";"10,1";"232,8";"7,7"
"460,6";"7,7";"10,1";"232,8";"7,7"
"460,6";"7,7";"10,1";"232,9";"7,7"
"460,6";"7,7";"10,1";"232,9";"7,7"
"460,7";"7,7";"10,1";"233,0";"7,7"
"460,7";"7,7";"10,1";"233,0";"7,7"
"460,7";"7,7";"10,1";"233,1";"7,7"
"460,7";"7,7";"10,1";"233,1";"7,7"
"460,7";"7,7";"10,1";"233,2";"7,7"
"460,8";"7,7";"10,1";"233,2";"7,7"
"460,8";"7,7";"10,1";"233,3";"7,7"
"460,8";"7,7";"10,1";"233,4";"7,7"
"460,8";"7,7";"10,1";"233,4";"7,7"
"460,8";"7,7";"10,1";"233,4";"7,7"
"460,9";"7,7";"10,1";"233,4";"7,7"
"460,9";"7,7";"10,1";"233,4";"7,7"
"460,9";"7,7";"10,1";"233,4";"7,7"
"460,9";"7,7";"10,1";"233,4";"7,7"
"460,9";"7,7";"10,1";"233,3";"7,7"
"461,0";"7,7";"10,1";"233,3";"7,7"
"461,0";"7,7";"10,1";"233,2";"7,7"
"461,0";"7,7";"10,1";"233,2";"7,7"
"461,0";"7,7";"10,1";"233,1";"7,7"
"461,0";"7,7";"10,1";"233,1";"7,7"
"461,1";"7,7";"10,1";"233,0";"7,7"
"461,1";"7,7";"10,1";"232,9";"7,7"
"461,1";"7,7";"10,1";"232,8";"7,7"
"461,1";"7,7";"10,1";"232,7";"7,7"
"461,1";"7,7";"10,1";"232,5";"7,7"
"461,2";"7,7";"10,1";"232,4";"7,7"
"461,2";"7,7";"10,1";"232,3";"7,7"
"461,2";"7,7";"10,1";"232,1";"7,7"
"461,2";"7,7";"10,1";"232,0";"7,7"
"461,2";"7,7";"10,1";"231,9";"7,7"
"461,3";"7,7";"10,1";"231,8";"7,7"
"461,3";"7,7";"10,1";"231,7";"7,7"
"461,3";"7,7";"10,0";"231,7";"7,7"
"461,3";"7,7";"10,0";"231,7";"7,7"
"461,3";"7,7";"10,0";"231,7";"7,7"
"461,4";"7,7";"10,0";"231,7";"7,7"
"461,4";"7,7";"10,0";"231,7";"7,7"
"461,4";"7,7";"10,1";"231,7";"7,7"
